Loading MDL dataset and processing independent runs...
MDL raw data loaded. 43076 total entries.
Found 8 independent runs in the file.
MDL dataset fully processed. Found 42364 valid input-target pairs across all runs.
Initial Performance of Untrained Model: 
Avg Train Loss: 1.2073284051248006, Avg Test Loss: 1.2100333790209203
Epoch: 1, Avg Train Loss: 0.6809678282056536, Avg Test Loss: 0.616869926719607, LR: [0.0009999901402976406], Time taken: 26.246868140995502
Epoch: 372, Avg Train Loss: 0.3741545366389411, Avg Test Loss: 0.5561441049324011, LR: [0.00015402017374650375], Time taken: 25.942913913168013
Epoch: 373, Avg Train Loss: 0.37405667251774244, Avg Test Loss: 0.5565557777670856, LR: [0.00015176637321276024], Time taken: 25.928798348642886
Epoch: 374, Avg Train Loss: 0.37405323503272875, Avg Test Loss: 0.5561117581225745, LR: [0.0001495263400854745], Time taken: 25.8845670260489
Epoch: 375, Avg Train Loss: 0.37399318516254426, Avg Test Loss: 0.5565030545291334, LR: [0.0001473001627973193], Time taken: 25.885486057959497
Epoch: 376, Avg Train Loss: 0.3739653496869973, Avg Test Loss: 0.555864842425029, LR: [0.00014508792923396174], Time taken: 25.916624479927123
Epoch: 377, Avg Train Loss: 0.3739357053169182, Avg Test Loss: 0.5553195956867858, LR: [0.00014288972673059507], Time taken: 25.909522434696555
Epoch: 378, Avg Train Loss: 0.37385547927447726, Avg Test Loss: 0.5558167881403032, LR: [0.00014070564206849026], Time taken: 25.893528481014073
Epoch: 379, Avg Train Loss: 0.3738325149885246, Avg Test Loss: 0.5549207233289456, LR: [0.00013853576147157006], Time taken: 25.888544167391956
Epoch: 380, Avg Train Loss: 0.3737860413534301, Avg Test Loss: 0.5565672030163958, LR: [0.00013638017060300464], Time taken: 25.871571929194033
Epoch: 381, Avg Train Loss: 0.3737896392388003, Avg Test Loss: 0.5561747323969297, LR: [0.00013423895456183115], Time taken: 25.90123293362558
Epoch: 382, Avg Train Loss: 0.37376780552523475, Avg Test Loss: 0.5559969787283474, LR: [0.00013211219787959196], Time taken: 25.924819784238935
Epoch: 383, Avg Train Loss: 0.3736744289951665, Avg Test Loss: 0.5574688738118023, LR: [0.0001299999845169996], Time taken: 25.896704430691898
Epoch: 384, Avg Train Loss: 0.3736512416175434, Avg Test Loss: 0.5585927881830878, LR: [0.00012790239786062083], Time taken: 25.90156377851963
Epoch: 385, Avg Train Loss: 0.3736601950866835, Avg Test Loss: 0.5561897132558005, LR: [0.00012581952071958523], Time taken: 25.92162114009261
Epoch: 386, Avg Train Loss: 0.3735569226954665, Avg Test Loss: 0.5561510064252307, LR: [0.00012375143532231592], Time taken: 25.898555809631944
Epoch: 387, Avg Train Loss: 0.37349418316568644, Avg Test Loss: 0.5566645755710494, LR: [0.00012169822331328322], Time taken: 25.91722689755261
Epoch: 388, Avg Train Loss: 0.3734721709574972, Avg Test Loss: 0.5566446116121239, LR: [0.00011965996574978169], Time taken: 25.920592045411468
Epoch: 389, Avg Train Loss: 0.373447554984263, Avg Test Loss: 0.5567639680093665, LR: [0.00011763674309872949], Time taken: 25.938264664262533
Epoch: 390, Avg Train Loss: 0.3734059421079499, Avg Test Loss: 0.5565241282908548, LR: [0.00011562863523349312], Time taken: 25.899102075956762
Epoch: 391, Avg Train Loss: 0.3733999735542706, Avg Test Loss: 0.5575158339114978, LR: [0.00011363572143073231], Time taken: 25.91192495636642
Epoch: 392, Avg Train Loss: 0.37335050350853377, Avg Test Loss: 0.5570690956727226, LR: [0.00011165808036727164], Time taken: 25.94479378592223
Epoch: 393, Avg Train Loss: 0.37329467396650995, Avg Test Loss: 0.5575572309039888, LR: [0.00010969579011699405], Time taken: 25.887001875787973
Epoch: 394, Avg Train Loss: 0.3732628258211272, Avg Test Loss: 0.5567572049195898, LR: [0.00010774892814775883], Time taken: 25.90237291995436
Epoch: 395, Avg Train Loss: 0.37323600319879396, Avg Test Loss: 0.5563120004044338, LR: [0.00010581757131834247], Time taken: 25.94208238646388
Epoch: 396, Avg Train Loss: 0.3731872785304274, Avg Test Loss: 0.556915972014746, LR: [0.00010390179587540606], Time taken: 25.886971035040915
Epoch: 397, Avg Train Loss: 0.37314924193280086, Avg Test Loss: 0.5567307000885815, LR: [0.00010200167745048368], Time taken: 25.89784485846758
Epoch: 398, Avg Train Loss: 0.3730964282793658, Avg Test Loss: 0.5580224879700751, LR: [0.00010011729105699691], Time taken: 25.948505571112037
Epoch: 399, Avg Train Loss: 0.37310495365943225, Avg Test Loss: 0.5572702940035293, LR: [9.824871108729446e-05], Time taken: 25.917115127667785
Epoch: 400, Avg Train Loss: 0.37304706467049464, Avg Test Loss: 0.5566067666110426, LR: [9.639601130971365e-05], Time taken: 25.909753245301545
Epoch: 401, Avg Train Loss: 0.3729920818337372, Avg Test Loss: 0.5574336597192743, LR: [9.455926486566944e-05], Time taken: 25.8998088138178
Epoch: 402, Avg Train Loss: 0.3729810246399471, Avg Test Loss: 0.5573908675537532, LR: [9.27385442667665e-05], Time taken: 25.886288722977042
Epoch: 403, Avg Train Loss: 0.37295818296926364, Avg Test Loss: 0.5574320404176046, LR: [9.093392139193654e-05], Time taken: 25.901860292069614
Epoch: 404, Avg Train Loss: 0.37294417885797365, Avg Test Loss: 0.5580398665740208, LR: [8.914546748460038e-05], Time taken: 25.888405478559434
Epoch: 405, Avg Train Loss: 0.3728936972362655, Avg Test Loss: 0.5580862025602535, LR: [8.737325314985632e-05], Time taken: 25.94097475707531
Epoch: 406, Avg Train Loss: 0.37284794981990543, Avg Test Loss: 0.5565760568845165, LR: [8.561734835169153e-05], Time taken: 25.92909634951502
Epoch: 407, Avg Train Loss: 0.3728292487561703, Avg Test Loss: 0.5574986404163665, LR: [8.387782241022081e-05], Time taken: 25.9142565689981
Epoch: 408, Avg Train Loss: 0.3727739040340696, Avg Test Loss: 0.5582599676284853, LR: [8.215474399895015e-05], Time taken: 25.912695688195527
Epoch: 409, Avg Train Loss: 0.3727186492511204, Avg Test Loss: 0.5581163544381693, LR: [8.044818114206447e-05], Time taken: 25.928202791139483
Epoch: 410, Avg Train Loss: 0.37269786479217665, Avg Test Loss: 0.5576305633401152, LR: [7.875820121174337e-05], Time taken: 25.93665715586394
Epoch: 411, Avg Train Loss: 0.3726680874824524, Avg Test Loss: 0.5573389570438204, LR: [7.708487092550082e-05], Time taken: 25.91020259913057
Epoch: 412, Avg Train Loss: 0.3726253160408565, Avg Test Loss: 0.5583472884471323, LR: [7.542825634355139e-05], Time taken: 25.96273356396705
Epoch: 413, Avg Train Loss: 0.37261476144194605, Avg Test Loss: 0.5586615206497225, LR: [7.378842286620193e-05], Time taken: 25.936839600093663
Epoch: 414, Avg Train Loss: 0.3725980874683176, Avg Test Loss: 0.5576182747227243, LR: [7.216543523127069e-05], Time taken: 25.896547260694206
Epoch: 415, Avg Train Loss: 0.37251330826963697, Avg Test Loss: 0.5584784927007332, LR: [7.05593575115301e-05], Time taken: 25.909017807804048
Epoch: 416, Avg Train Loss: 0.37257504292896815, Avg Test Loss: 0.5579685076108691, LR: [6.897025311217857e-05], Time taken: 25.924414975568652
Epoch: 417, Avg Train Loss: 0.37247104548982213, Avg Test Loss: 0.557084669233886, LR: [6.739818476833714e-05], Time taken: 25.942872441373765
Epoch: 418, Avg Train Loss: 0.3724708964782102, Avg Test Loss: 0.5591931339425334, LR: [6.584321454257183e-05], Time taken: 25.944163813255727
Epoch: 419, Avg Train Loss: 0.37242410204240256, Avg Test Loss: 0.5581096819215988, LR: [6.43054038224448e-05], Time taken: 25.954609335400164
Epoch: 420, Avg Train Loss: 0.3723780294614179, Avg Test Loss: 0.5585204306243445, LR: [6.278481331809007e-05], Time taken: 25.930053015239537
Epoch: 421, Avg Train Loss: 0.37242811407361714, Avg Test Loss: 0.5581784826483382, LR: [6.128150305981715e-05], Time taken: 25.919865935109556
Epoch: 422, Avg Train Loss: 0.37236495507614953, Avg Test Loss: 0.5576937452752542, LR: [5.979553239574071e-05], Time taken: 25.941298888996243
Epoch: 423, Avg Train Loss: 0.3723159466470991, Avg Test Loss: 0.5587123391525411, LR: [5.832695998943859e-05], Time taken: 25.93309368006885
Epoch: 424, Avg Train Loss: 0.3723420814744064, Avg Test Loss: 0.5587944203617998, LR: [5.687584381763447e-05], Time taken: 25.965888315811753
Epoch: 425, Avg Train Loss: 0.372310166486672, Avg Test Loss: 0.558824937075784, LR: [5.5442241167910236e-05], Time taken: 25.90242486912757
Epoch: 426, Avg Train Loss: 0.3722373157739639, Avg Test Loss: 0.5590798514581188, LR: [5.4026208636443694e-05], Time taken: 25.91499342955649
Epoch: 427, Avg Train Loss: 0.3722576493663447, Avg Test Loss: 0.5581812651539007, LR: [5.262780212577463e-05], Time taken: 25.939424724318087
Epoch: 428, Avg Train Loss: 0.37220724767872265, Avg Test Loss: 0.5581180181693266, LR: [5.1247076842597605e-05], Time taken: 25.91089206840843
Epoch: 429, Avg Train Loss: 0.37215783819556236, Avg Test Loss: 0.5586894228106004, LR: [4.988408729558264e-05], Time taken: 25.904011772945523
Epoch: 430, Avg Train Loss: 0.3721722293112959, Avg Test Loss: 0.5585664225841457, LR: [4.853888729322329e-05], Time taken: 25.943172853440046
Epoch: 431, Avg Train Loss: 0.3721359982022217, Avg Test Loss: 0.5590382227775119, LR: [4.721152994171202e-05], Time taken: 25.959644379094243
Epoch: 432, Avg Train Loss: 0.3720907573189054, Avg Test Loss: 0.5587720731936329, LR: [4.590206764284463e-05], Time taken: 25.93669439200312
Epoch: 433, Avg Train Loss: 0.372064773951258, Avg Test Loss: 0.5590296564996945, LR: [4.461055209195033e-05], Time taken: 25.919323740527034
Epoch: 434, Avg Train Loss: 0.3720435082912445, Avg Test Loss: 0.5583898634322687, LR: [4.333703427585165e-05], Time taken: 25.9301601909101
Epoch: 435, Avg Train Loss: 0.3720305894102369, Avg Test Loss: 0.5588439283001148, LR: [4.208156447085138e-05], Time taken: 25.917647184804082
Epoch: 436, Avg Train Loss: 0.37202770954796244, Avg Test Loss: 0.5586569955864924, LR: [4.084419224074781e-05], Time taken: 25.926364820450544
Epoch: 437, Avg Train Loss: 0.37202243858150075, Avg Test Loss: 0.5580500154380582, LR: [3.962496643487757e-05], Time taken: 25.917732938192785
Epoch: 438, Avg Train Loss: 0.37196198010018894, Avg Test Loss: 0.5582950262459085, LR: [3.8423935186188114e-05], Time taken: 25.920177155174315
Epoch: 439, Avg Train Loss: 0.37196336878197533, Avg Test Loss: 0.559011896577774, LR: [3.724114590933666e-05], Time taken: 25.9359285319224
Epoch: 440, Avg Train Loss: 0.37192154952457973, Avg Test Loss: 0.558624231066416, LR: [3.607664529881836e-05], Time taken: 25.910827580839396
Epoch: 441, Avg Train Loss: 0.371882756373712, Avg Test Loss: 0.5583110833887445, LR: [3.49304793271236e-05], Time taken: 25.927423148415983
Epoch: 442, Avg Train Loss: 0.371858045990978, Avg Test Loss: 0.5585432807295349, LR: [3.380269324292226e-05], Time taken: 25.91480770241469
Epoch: 443, Avg Train Loss: 0.3718840876860278, Avg Test Loss: 0.5593315024299478, LR: [3.269333156927792e-05], Time taken: 25.94971946813166
Epoch: 444, Avg Train Loss: 0.37184276495661056, Avg Test Loss: 0.5581193850505245, LR: [3.160243810188987e-05], Time taken: 25.935937038622797
Epoch: 445, Avg Train Loss: 0.37179468465702875, Avg Test Loss: 0.5589052221717165, LR: [3.053005590736441e-05], Time taken: 25.933775125071406
Epoch: 446, Avg Train Loss: 0.37177652620843477, Avg Test Loss: 0.5590409153772941, LR: [2.947622732151414e-05], Time taken: 25.91205409169197
Epoch: 447, Avg Train Loss: 0.37172285744122097, Avg Test Loss: 0.5586455156433869, LR: [2.8440993947687524e-05], Time taken: 25.897866755723953
Epoch: 448, Avg Train Loss: 0.3717229617493493, Avg Test Loss: 0.5589801089373584, LR: [2.742439665512523e-05], Time taken: 25.928853809833527
Epoch: 449, Avg Train Loss: 0.37172821675028117, Avg Test Loss: 0.5588833547282028, LR: [2.6426475577347767e-05], Time taken: 25.89399551972747
Epoch: 450, Avg Train Loss: 0.37171505796057835, Avg Test Loss: 0.5595150753286637, LR: [2.5447270110570787e-05], Time taken: 25.947574343532324
Epoch: 451, Avg Train Loss: 0.37168088512761255, Avg Test Loss: 0.5590505676202648, LR: [2.448681891214921e-05], Time taken: 25.909724425524473
Epoch: 452, Avg Train Loss: 0.3716935449412891, Avg Test Loss: 0.5589865718962505, LR: [2.3545159899051823e-05], Time taken: 25.87648708280176
Epoch: 453, Avg Train Loss: 0.37168235927820203, Avg Test Loss: 0.5584934796999221, LR: [2.262233024636412e-05], Time taken: 25.890103712677956
Epoch: 454, Avg Train Loss: 0.3716342534337725, Avg Test Loss: 0.55882669751344, LR: [2.171836638582075e-05], Time taken: 25.90769404731691
Epoch: 455, Avg Train Loss: 0.3716036095150879, Avg Test Loss: 0.559315652020525, LR: [2.083330400436692e-05], Time taken: 25.8930959161371
Epoch: 456, Avg Train Loss: 0.3715970333133425, Avg Test Loss: 0.5593506812922857, LR: [1.9967178042750116e-05], Time taken: 25.92224321886897
Epoch: 457, Avg Train Loss: 0.37156487075345856, Avg Test Loss: 0.5593467455239636, LR: [1.9120022694140133e-05], Time taken: 25.878795496188104
Epoch: 458, Avg Train Loss: 0.37154142164758275, Avg Test Loss: 0.5593925762406952, LR: [1.829187140277968e-05], Time taken: 25.930004067718983
Epoch: 459, Avg Train Loss: 0.3715431783880506, Avg Test Loss: 0.558771865034036, LR: [1.7482756862663705e-05], Time taken: 25.884766468778253
Epoch: 460, Avg Train Loss: 0.3715222154344831, Avg Test Loss: 0.5590595103403354, LR: [1.6692711016248766e-05], Time taken: 25.892220289446414
Epoch: 461, Avg Train Loss: 0.3715157154415335, Avg Test Loss: 0.5592189079070642, LR: [1.5921765053192143e-05], Time taken: 25.955180000513792
Epoch: 462, Avg Train Loss: 0.3715214815522943, Avg Test Loss: 0.5592822754147029, LR: [1.516994940912034e-05], Time taken: 25.92742837127298
Epoch: 463, Avg Train Loss: 0.37149863519838877, Avg Test Loss: 0.5596378521852368, LR: [1.4437293764427794e-05], Time taken: 25.932293692603707
Epoch: 464, Avg Train Loss: 0.3714851515633719, Avg Test Loss: 0.5594906078819282, LR: [1.372382704310466e-05], Time taken: 25.915190250612795
Epoch: 465, Avg Train Loss: 0.37145000568458014, Avg Test Loss: 0.5592429754251806, LR: [1.3029577411595703e-05], Time taken: 25.92689676117152
Epoch: 466, Avg Train Loss: 0.371428067024265, Avg Test Loss: 0.5592946850680226, LR: [1.2354572277687348e-05], Time taken: 25.88420490268618
Epoch: 467, Avg Train Loss: 0.37141363088573726, Avg Test Loss: 0.5593260151985286, LR: [1.1698838289426695e-05], Time taken: 25.919908543117344
Epoch: 468, Avg Train Loss: 0.37137195180569377, Avg Test Loss: 0.5593994182131865, LR: [1.1062401334068687e-05], Time taken: 25.933366226032376
Epoch: 469, Avg Train Loss: 0.37141203731298444, Avg Test Loss: 0.5591680722478873, LR: [1.0445286537054674e-05], Time taken: 25.92431539669633
Epoch: 470, Avg Train Loss: 0.3713938550225326, Avg Test Loss: 0.5596214800665593, LR: [9.847518261019978e-06], Time taken: 25.919587533921003
Epoch: 471, Avg Train Loss: 0.37139354891010695, Avg Test Loss: 0.5592045460330153, LR: [9.269120104832798e-06], Time taken: 25.898480877280235
Epoch: 472, Avg Train Loss: 0.37138949441058294, Avg Test Loss: 0.5589509443579728, LR: [8.710114902661932e-06], Time taken: 25.886580089107156
Epoch: 473, Avg Train Loss: 0.3713838474026748, Avg Test Loss: 0.5596941050804206, LR: [8.17052472307547e-06], Time taken: 25.910403962247074
Epoch: 474, Avg Train Loss: 0.37136976357017243, Avg Test Loss: 0.5594898855444509, LR: [7.650370868169913e-06], Time taken: 25.935671349987388
Epoch: 475, Avg Train Loss: 0.3713465319148132, Avg Test Loss: 0.5596141973962654, LR: [7.149673872728737e-06], Time taken: 25.93853459134698
Epoch: 476, Avg Train Loss: 0.37137664684227534, Avg Test Loss: 0.5596413353685499, LR: [6.668453503411979e-06], Time taken: 25.949656057171524
Epoch: 477, Avg Train Loss: 0.37136518274034774, Avg Test Loss: 0.5592089050968881, LR: [6.206728757975857e-06], Time taken: 25.947868943214417
Epoch: 478, Avg Train Loss: 0.3713218930576529, Avg Test Loss: 0.5599943916087216, LR: [5.76451786452273e-06], Time taken: 25.949696608819067
Epoch: 479, Avg Train Loss: 0.37126751893333026, Avg Test Loss: 0.5596644923491391, LR: [5.3418382807814576e-06], Time taken: 25.92480424232781
Epoch: 480, Avg Train Loss: 0.37129704632929394, Avg Test Loss: 0.5593820398972879, LR: [4.938706693418356e-06], Time taken: 25.904328875243664
Epoch: 481, Avg Train Loss: 0.3713023741330419, Avg Test Loss: 0.5591805010317408, LR: [4.555139017378112e-06], Time taken: 25.955225829035044
Epoch: 482, Avg Train Loss: 0.3713162651019437, Avg Test Loss: 0.559162316655056, LR: [4.191150395255806e-06], Time taken: 25.883212307468057
Epoch: 483, Avg Train Loss: 0.37128962406090327, Avg Test Loss: 0.5597429272983503, LR: [3.8467551966990375e-06], Time taken: 25.896128959953785
Epoch: 484, Avg Train Loss: 0.3713035548371928, Avg Test Loss: 0.5591999934577875, LR: [3.521967017840563e-06], Time taken: 25.948993070051074
Epoch: 485, Avg Train Loss: 0.3712682110922677, Avg Test Loss: 0.5593421367866034, LR: [3.2167986807615416e-06], Time taken: 25.94100214820355
Epoch: 486, Avg Train Loss: 0.3712712237877505, Avg Test Loss: 0.5595989482602889, LR: [2.9312622329853335e-06], Time taken: 25.936563401483
Epoch: 487, Avg Train Loss: 0.37126027143427304, Avg Test Loss: 0.5592748833287161, LR: [2.6653689470020804e-06], Time taken: 25.905326897278428
Epoch: 488, Avg Train Loss: 0.3712320142558643, Avg Test Loss: 0.5591354420560534, LR: [2.4191293198233397e-06], Time taken: 25.88322607241571
Epoch: 489, Avg Train Loss: 0.3712691889277526, Avg Test Loss: 0.5593230007519311, LR: [2.192553072567999e-06], Time taken: 25.89734546560794
Epoch: 490, Avg Train Loss: 0.371245380703892, Avg Test Loss: 0.5596487792327347, LR: [1.985649150078356e-06], Time taken: 25.876271275803447
Epoch: 491, Avg Train Loss: 0.37124061563185284, Avg Test Loss: 0.5592245353119714, LR: [1.798425720566976e-06], Time taken: 25.882755097933114
Epoch: 492, Avg Train Loss: 0.3712174394301006, Avg Test Loss: 0.5594830693205479, LR: [1.6308901752942747e-06], Time taken: 25.937385946512222
Epoch: 493, Avg Train Loss: 0.37123524993658064, Avg Test Loss: 0.5598366030723292, LR: [1.4830491282767087e-06], Time taken: 25.954953340813518
Epoch: 494, Avg Train Loss: 0.37121904950056756, Avg Test Loss: 0.5599717677117293, LR: [1.354908416025692e-06], Time taken: 25.88894214294851
Epoch: 495, Avg Train Loss: 0.3712312323706491, Avg Test Loss: 0.5598097685610331, LR: [1.2464730973170656e-06], Time taken: 25.934798344038427
Epoch: 496, Avg Train Loss: 0.37122401052287646, Avg Test Loss: 0.559611292042186, LR: [1.1577474529916798e-06], Time taken: 25.891934724524617
Epoch: 497, Avg Train Loss: 0.37120187197412763, Avg Test Loss: 0.5600596909349339, LR: [1.0887349857859217e-06], Time taken: 25.947028703056276
Epoch: 498, Avg Train Loss: 0.37121272651212556, Avg Test Loss: 0.559597921148048, LR: [1.0394384201938522e-06], Time taken: 25.924786877818406
Epoch: 499, Avg Train Loss: 0.37118243010980745, Avg Test Loss: 0.5592511183020643, LR: [1.0098597023595108e-06], Time taken: 25.94886297546327
Epoch: 500, Avg Train Loss: 0.37121414627347676, Avg Test Loss: 0.5595791972523756, LR: [1e-06], Time taken: 25.920906737446785

MDL Training Completed. Model saved to Result_01/MJO_FNO_Andrew_MDL_FullField_ensm1.pth
Loading OBS dataset and processing seasonal chunks...
OBS dataset loaded. Processing 5092 time steps.
OBS dataset processed. Found 5008 valid input-target pairs.
Total OBS samples across all lead times: 5008
batches per dataset: 34
Performance Before Training: Avg Train Loss: 0.7016004408917543, Avg Val Loss: 0.6996418375098062
Epoch: 1, Avg Train Loss: 0.7078993768467049, Avg Val Loss: 0.694580350271956, LR: [0.0001]
Epoch: 2, Avg Train Loss: 0.6780292969968875, Avg Val Loss: 0.6635465292397611, LR: [0.0001]
Epoch: 3, Avg Train Loss: 0.6482106910249441, Avg Val Loss: 0.6390939871827047, LR: [0.0001]
Epoch: 4, Avg Train Loss: 0.6247249297719566, Avg Val Loss: 0.6202559863735816, LR: [0.0001]
Epoch: 5, Avg Train Loss: 0.6069288195161539, Avg Val Loss: 0.6068080985498524, LR: [0.0001]
Epoch: 6, Avg Train Loss: 0.5927839718547037, Avg Val Loss: 0.5966309058571052, LR: [9.999902291237878e-05]
Epoch: 7, Avg Train Loss: 0.5805376865717392, Avg Val Loss: 0.5896304937417873, LR: [9.999609168808891e-05]
Epoch: 8, Avg Train Loss: 0.572375199569206, Avg Val Loss: 0.5847699243627384, LR: [9.999120644285005e-05]
Epoch: 9, Avg Train Loss: 0.5657646326767583, Avg Val Loss: 0.5807275136787734, LR: [9.998436736952335e-05]
Epoch: 10, Avg Train Loss: 0.5603017137458904, Avg Val Loss: 0.5778137099838067, LR: [9.997557473810373e-05]
Epoch: 11, Avg Train Loss: 0.5551261811540892, Avg Val Loss: 0.5753295398400929, LR: [9.996482889570919e-05]
Epoch: 12, Avg Train Loss: 0.550701598688417, Avg Val Loss: 0.5733777831295531, LR: [9.99521302665672e-05]
Epoch: 13, Avg Train Loss: 0.5466152892907857, Avg Val Loss: 0.5712451647498651, LR: [9.993747935199789e-05]
Epoch: 14, Avg Train Loss: 0.5428020814568534, Avg Val Loss: 0.5695446945593029, LR: [9.992087673039429e-05]
Epoch: 15, Avg Train Loss: 0.5392736440233391, Avg Val Loss: 0.5683267224810556, LR: [9.990232305719946e-05]
Epoch: 16, Avg Train Loss: 0.5360753323754488, Avg Val Loss: 0.5669389273116212, LR: [9.988181906488066e-05]
Epoch: 17, Avg Train Loss: 0.5329246757867273, Avg Val Loss: 0.5655744462432024, LR: [9.98593655629004e-05]
Epoch: 18, Avg Train Loss: 0.5298807038644285, Avg Val Loss: 0.5647786302480869, LR: [9.98349634376845e-05]
Epoch: 19, Avg Train Loss: 0.5270738783801607, Avg Val Loss: 0.5637289696110936, LR: [9.980861365258707e-05]
Epoch: 20, Avg Train Loss: 0.5243231605810936, Avg Val Loss: 0.5631092403106347, LR: [9.97803172478525e-05]
Epoch: 21, Avg Train Loss: 0.5217995496315178, Avg Val Loss: 0.5620622430851836, LR: [9.97500753405744e-05]
Epoch: 22, Avg Train Loss: 0.519311280992706, Avg Val Loss: 0.5614770317149019, LR: [9.971788912465148e-05]
Epoch: 23, Avg Train Loss: 0.5168536284745959, Avg Val Loss: 0.5607009083924893, LR: [9.968375987074045e-05]
Epoch: 24, Avg Train Loss: 0.5146691348334878, Avg Val Loss: 0.559924049113325, LR: [9.964768892620581e-05]
Epoch: 25, Avg Train Loss: 0.5123490979536973, Avg Val Loss: 0.5593243509590506, LR: [9.96096777150667e-05]
Epoch: 26, Avg Train Loss: 0.5100461112087034, Avg Val Loss: 0.5592026085315827, LR: [9.956972773794061e-05]
Epoch: 27, Avg Train Loss: 0.5080077136553828, Avg Val Loss: 0.5583392200831644, LR: [9.952784057198426e-05]
Epoch: 28, Avg Train Loss: 0.5058942701717764, Avg Val Loss: 0.5581012365227925, LR: [9.948401787083125e-05]
Epoch: 29, Avg Train Loss: 0.5040214451637139, Avg Val Loss: 0.5574872125527578, LR: [9.943826136452677e-05]
Epoch: 30, Avg Train Loss: 0.5019535325389473, Avg Val Loss: 0.557474593380968, LR: [9.939057285945935e-05]
Epoch: 31, Avg Train Loss: 0.5000195463657141, Avg Val Loss: 0.5571145756159, LR: [9.93409542382895e-05]
Epoch: 32, Avg Train Loss: 0.498240415276555, Avg Val Loss: 0.556810774370106, LR: [9.928940745987544e-05]
Epoch: 33, Avg Train Loss: 0.49648098558321396, Avg Val Loss: 0.5567310821272418, LR: [9.92359345591957e-05]
Epoch: 34, Avg Train Loss: 0.49472868004353476, Avg Val Loss: 0.5562891155897738, LR: [9.918053764726885e-05]
Epoch: 35, Avg Train Loss: 0.4930142030543943, Avg Val Loss: 0.5559901635565919, LR: [9.912321891107013e-05]
Epoch: 36, Avg Train Loss: 0.4912943229175959, Avg Val Loss: 0.5555800572483839, LR: [9.906398061344507e-05]
Epoch: 37, Avg Train Loss: 0.48963132897169664, Avg Val Loss: 0.5554916523768755, LR: [9.900282509302026e-05]
Epoch: 38, Avg Train Loss: 0.4880132820611588, Avg Val Loss: 0.5561350290765782, LR: [9.893975476411091e-05]
Epoch: 39, Avg Train Loss: 0.48651759744553463, Avg Val Loss: 0.5550515563069227, LR: [9.887477211662562e-05]
Epoch: 40, Avg Train Loss: 0.4849384001312527, Avg Val Loss: 0.5550559910828482, LR: [9.880787971596803e-05]
Epoch: 41, Avg Train Loss: 0.48341631096300935, Avg Val Loss: 0.5552048337554741, LR: [9.87390802029356e-05]
Epoch: 42, Avg Train Loss: 0.4819121053456308, Avg Val Loss: 0.5547116200724048, LR: [9.86683762936153e-05]
Epoch: 43, Avg Train Loss: 0.48042637895359375, Avg Val Loss: 0.5551343389494928, LR: [9.85957707792764e-05]
Epoch: 44, Avg Train Loss: 0.47898162566627556, Avg Val Loss: 0.5549594853333608, LR: [9.852126652626026e-05]
Epoch: 45, Avg Train Loss: 0.47765446710574644, Avg Val Loss: 0.5550696254371407, LR: [9.844486647586726e-05]
Epoch: 46, Avg Train Loss: 0.4761792457570925, Avg Val Loss: 0.5549239661403282, LR: [9.836657364424056e-05]
Epoch: 47, Avg Train Loss: 0.47508442366920706, Avg Val Loss: 0.5545147641928134, LR: [9.828639112224707e-05]
Epoch: 48, Avg Train Loss: 0.47360322580924347, Avg Val Loss: 0.5544662133543315, LR: [9.82043220753555e-05]
Epoch: 49, Avg Train Loss: 0.4724260403538012, Avg Val Loss: 0.5547128991928405, LR: [9.812036974351127e-05]
Epoch: 50, Avg Train Loss: 0.4709663742030792, Avg Val Loss: 0.5550665493139963, LR: [9.80345374410087e-05]
Epoch: 51, Avg Train Loss: 0.46969819600083385, Avg Val Loss: 0.5545182636754955, LR: [9.794682855636013e-05]
Epoch: 52, Avg Train Loss: 0.46853384016248145, Avg Val Loss: 0.5547131986437206, LR: [9.785724655216214e-05]
Epoch: 53, Avg Train Loss: 0.46738487441898047, Avg Val Loss: 0.5545119910896895, LR: [9.776579496495886e-05]
Epoch: 54, Avg Train Loss: 0.46605840667568915, Avg Val Loss: 0.5544563982182158, LR: [9.767247740510237e-05]
Epoch: 55, Avg Train Loss: 0.46490154964026364, Avg Val Loss: 0.5546620748119202, LR: [9.757729755661015e-05]
Epoch: 56, Avg Train Loss: 0.4638217907144139, Avg Val Loss: 0.5548034906982185, LR: [9.748025917701962e-05]
Epoch: 57, Avg Train Loss: 0.4625822402466195, Avg Val Loss: 0.5546079213747721, LR: [9.738136609723987e-05]
Epoch: 58, Avg Train Loss: 0.46157922539571733, Avg Val Loss: 0.555009096979857, LR: [9.728062222140037e-05]
Epoch: 59, Avg Train Loss: 0.46039844816527364, Avg Val Loss: 0.5545191833834924, LR: [9.717803152669683e-05]
Epoch: 60, Avg Train Loss: 0.45921867246694464, Avg Val Loss: 0.5549310718229907, LR: [9.70735980632342e-05]
Epoch: 61, Avg Train Loss: 0.4581423910317038, Avg Val Loss: 0.5550839425679929, LR: [9.696732595386681e-05]
Epoch: 62, Avg Train Loss: 0.45715101540118414, Avg Val Loss: 0.5548330070134885, LR: [9.685921939403557e-05]
Epoch: 63, Avg Train Loss: 0.45606284873133235, Avg Val Loss: 0.5546585387455489, LR: [9.674928265160234e-05]
Epoch: 64, Avg Train Loss: 0.4550082547198637, Avg Val Loss: 0.5553373808632354, LR: [9.663752006668147e-05]
