
CondaError: Run 'conda init' before 'conda deactivate'

Loading OBS dataset and processing seasonal chunks...
OBS dataset loaded. Processing 5092 time steps.
OBS dataset processed. Found 5008 valid input-target pairs.
Total OBS samples across all lead times: 5008
batches per dataset: 40
Performance Before Training: Avg Train Loss: 0.681342934795305, Avg Val Loss: 0.6809169089651678
Epoch: 1, Avg Train Loss: 0.6382289630213479, Avg Val Loss: 0.6036917431895952, LR: [0.0001]
Epoch: 442, Avg Train Loss: 0.0936329398184407, Avg Val Loss: 0.6668919963665693, LR: [4.827699376429315e-06]
Epoch: 443, Avg Train Loss: 0.09360925466548953, Avg Val Loss: 0.6670143333564241, LR: [4.708678261694324e-06]
Epoch: 444, Avg Train Loss: 0.09358676964491888, Avg Val Loss: 0.6670468202625138, LR: [4.59146490993427e-06]
Epoch: 445, Avg Train Loss: 0.09356506120289027, Avg Val Loss: 0.6671473196303227, LR: [4.476063948531556e-06]
Epoch: 446, Avg Train Loss: 0.09354552241629203, Avg Val Loss: 0.6672962224815946, LR: [4.3624799333185616e-06]
Epoch: 447, Avg Train Loss: 0.09352530350930956, Avg Val Loss: 0.6673017557398732, LR: [4.250717348397709e-06]
Epoch: 448, Avg Train Loss: 0.09350494541100952, Avg Val Loss: 0.6674274068429651, LR: [4.140780605964486e-06]
Epoch: 449, Avg Train Loss: 0.09348435395463615, Avg Val Loss: 0.6674916307289762, LR: [4.032674046133238e-06]
Epoch: 450, Avg Train Loss: 0.0934637958809987, Avg Val Loss: 0.6675565318757319, LR: [3.9264019367658495e-06]
Epoch: 451, Avg Train Loss: 0.09344547266202838, Avg Val Loss: 0.6676917439437957, LR: [3.82196847330321e-06]
Epoch: 452, Avg Train Loss: 0.09342713363191424, Avg Val Loss: 0.6677893089108258, LR: [3.7193777785996714e-06]
Epoch: 453, Avg Train Loss: 0.09340875643421577, Avg Val Loss: 0.667711236562387, LR: [3.6186339027601645e-06]
Epoch: 454, Avg Train Loss: 0.09339260084866625, Avg Val Loss: 0.6678763727742837, LR: [3.5197408229804165e-06]
Epoch: 455, Avg Train Loss: 0.09337441202363522, Avg Val Loss: 0.6680325414555006, LR: [3.4227024433899053e-06]
Epoch: 456, Avg Train Loss: 0.09335953784397427, Avg Val Loss: 0.6680614506580915, LR: [3.3275225948976774e-06]
Epoch: 457, Avg Train Loss: 0.09334139701308687, Avg Val Loss: 0.6681451377165745, LR: [3.2342050350411794e-06]
Epoch: 458, Avg Train Loss: 0.09332547262263995, Avg Val Loss: 0.668224072788816, LR: [3.1427534478378935e-06]
Epoch: 459, Avg Train Loss: 0.09331028136493831, Avg Val Loss: 0.6682568351586027, LR: [3.0531714436399017e-06]
Epoch: 460, Avg Train Loss: 0.09329589976153255, Avg Val Loss: 0.6682876747442906, LR: [2.965462558991324e-06]
Epoch: 461, Avg Train Loss: 0.09328215979141474, Avg Val Loss: 0.6684004396081445, LR: [2.8796302564887575e-06]
Epoch: 462, Avg Train Loss: 0.09326764755303403, Avg Val Loss: 0.6683829649986024, LR: [2.7956779246445245e-06]
Epoch: 463, Avg Train Loss: 0.093254150781645, Avg Val Loss: 0.6684768722351804, LR: [2.7136088777529476e-06]
Epoch: 464, Avg Train Loss: 0.09324072698428397, Avg Val Loss: 0.6685049317747473, LR: [2.633426355759472e-06]
Epoch: 465, Avg Train Loss: 0.0932282254253337, Avg Val Loss: 0.6685705721615796, LR: [2.555133524132766e-06]
Epoch: 466, Avg Train Loss: 0.09321579448792622, Avg Val Loss: 0.6686264278879204, LR: [2.478733473739767e-06]
Epoch: 467, Avg Train Loss: 0.0932040477133559, Avg Val Loss: 0.6687258638708715, LR: [2.404229220723642e-06]
Epoch: 468, Avg Train Loss: 0.09319219600886187, Avg Val Loss: 0.6687336352716879, LR: [2.331623706384741e-06]
Epoch: 469, Avg Train Loss: 0.09318130246594795, Avg Val Loss: 0.6688040701516595, LR: [2.2609197970644304e-06]
Epoch: 470, Avg Train Loss: 0.0931694816726708, Avg Val Loss: 0.6688675851935885, LR: [2.192120284032011e-06]
Epoch: 471, Avg Train Loss: 0.0931590648917358, Avg Val Loss: 0.668837220545309, LR: [2.125227883374426e-06]
Epoch: 472, Avg Train Loss: 0.09314916490105137, Avg Val Loss: 0.6689558720208734, LR: [2.0602452358891356e-06]
Epoch: 473, Avg Train Loss: 0.09313867441309032, Avg Val Loss: 0.6689816701459694, LR: [1.9971749069797833e-06]
Epoch: 474, Avg Train Loss: 0.09312923030490407, Avg Val Loss: 0.6690156386193051, LR: [1.936019386554971e-06]
Epoch: 475, Avg Train Loss: 0.09311958986444335, Avg Val Loss: 0.6690935672991779, LR: [1.8767810889299109e-06]
Epoch: 476, Avg Train Loss: 0.0931099922636464, Avg Val Loss: 0.669138739308513, LR: [1.819462352731181e-06]
Epoch: 477, Avg Train Loss: 0.0931014319334006, Avg Val Loss: 0.669232410501199, LR: [1.7640654408043382e-06]
Epoch: 478, Avg Train Loss: 0.0930928252848828, Avg Val Loss: 0.6691749532859164, LR: [1.7105925401245986e-06]
Epoch: 479, Avg Train Loss: 0.09308440254056356, Avg Val Loss: 0.6692463584630138, LR: [1.659045761710534e-06]
Epoch: 480, Avg Train Loss: 0.09307625665963135, Avg Val Loss: 0.6693117687426715, LR: [1.6094271405406876e-06]
Epoch: 481, Avg Train Loss: 0.09306829713405569, Avg Val Loss: 0.669340915176498, LR: [1.561738635473261e-06]
Epoch: 482, Avg Train Loss: 0.09306060942389119, Avg Val Loss: 0.6693824299303184, LR: [1.51598212916878e-06]
Epoch: 483, Avg Train Loss: 0.09305286955653005, Avg Val Loss: 0.6694069784950925, LR: [1.4721594280157674e-06]
Epoch: 484, Avg Train Loss: 0.09304554205538973, Avg Val Loss: 0.6694165256868796, LR: [1.430272262059425e-06]
Epoch: 485, Avg Train Loss: 0.09303842682609895, Avg Val Loss: 0.6694793271353521, LR: [1.3903222849333515e-06]
Epoch: 486, Avg Train Loss: 0.09303163968078323, Avg Val Loss: 0.669533626491805, LR: [1.3523110737942283e-06]
Epoch: 487, Avg Train Loss: 0.09302483917391548, Avg Val Loss: 0.6695097221796256, LR: [1.316240129259585e-06]
Epoch: 488, Avg Train Loss: 0.09301812669259549, Avg Val Loss: 0.6695955084614544, LR: [1.2821108753485538e-06]
Epoch: 489, Avg Train Loss: 0.09301162908620786, Avg Val Loss: 0.6696040777571173, LR: [1.2499246594256418e-06]
Epoch: 490, Avg Train Loss: 0.09300526251261891, Avg Val Loss: 0.669635311065917, LR: [1.2196827521475405e-06]
Epoch: 491, Avg Train Loss: 0.0929992050026454, Avg Val Loss: 0.6696436229455044, LR: [1.1913863474129612e-06]
Epoch: 492, Avg Train Loss: 0.09299282942790306, Avg Val Loss: 0.6696828361526429, LR: [1.1650365623155216e-06]
Epoch: 493, Avg Train Loss: 0.09298671890086979, Avg Val Loss: 0.6697244238093555, LR: [1.1406344370996102e-06]
Epoch: 494, Avg Train Loss: 0.09298100644972787, Avg Val Loss: 0.669746414361247, LR: [1.1181809351193513e-06]
Epoch: 495, Avg Train Loss: 0.09297526221810856, Avg Val Loss: 0.6697822851963727, LR: [1.0976769428005578e-06]
Epoch: 496, Avg Train Loss: 0.09296969210485062, Avg Val Loss: 0.6697941994762041, LR: [1.0791232696057363e-06]
Epoch: 497, Avg Train Loss: 0.0929639385369036, Avg Val Loss: 0.6698081282030539, LR: [1.0625206480021353e-06]
Epoch: 498, Avg Train Loss: 0.09295827155670049, Avg Val Loss: 0.6698554602277231, LR: [1.047869733432827e-06]
Epoch: 499, Avg Train Loss: 0.09295269907686123, Avg Val Loss: 0.6698692849432805, LR: [1.0351711042908343e-06]
Epoch: 500, Avg Train Loss: 0.09294752624854587, Avg Val Loss: 0.6698952326736602, LR: [1.0244252618962857e-06]

Combined MDL and OBS Transfer Learning Training Completed.
